original_feature	is_ensg	canonical_symbol	mapping_status	biotype
LINC00838	False	LINC00838	native_symbol	
PARD3-DT	False	PARD3-DT	native_symbol	
ENSG00000230534	True	ENSG00000230534	unmapped_kept_as_ensembl_id	lncRNA
LINC02634	False	LINC02634	native_symbol	
GJD4	False	GJD4	native_symbol	
ENSG00000288893	True	ENSG00000288893	unmapped_kept_as_ensembl_id	lncRNA
LINC02630	False	LINC02630	native_symbol	
ENSG00000237002	True	ENSG00000237002	unmapped_kept_as_ensembl_id	lncRNA
LINC02632	False	LINC02632	native_symbol	
ENSG00000259869	True	ENSG00000259869	unmapped_kept_as_ensembl_id	lncRNA
LINC02623	False	LINC02623	native_symbol	
LINC01264	False	LINC01264	native_symbol	
CSGALNACT2-DT	False	CSGALNACT2-DT	native_symbol	
LINC02633	False	LINC02633	native_symbol	
FXYD4	False	FXYD4	native_symbol	
LINC02881	False	LINC02881	native_symbol	
ENSG00000287901	True	ENSG00000287901	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287173	True	ENSG00000287173	unmapped_kept_as_ensembl_id	lncRNA
ZNF22-AS1	False	ZNF22-AS1	native_symbol	
OR13A1	False	OR13A1	native_symbol	
ENSG00000231964	True	ENSG00000231964	unmapped_kept_as_ensembl_id	lncRNA
NPY4R	False	NPY4R	native_symbol	
SYT15	False	SYT15	native_symbol	
ENSG00000229227	True	ENSG00000229227	unmapped_kept_as_ensembl_id	lncRNA
FAM245B	False	FAM245B	native_symbol	
GDF2	False	GDF2	native_symbol	
RBP3	False	RBP3	native_symbol	
ANXA8	False	ANXA8	native_symbol	
FAM25G	False	FAM25G	native_symbol	
LINC02675	False	LINC02675	native_symbol	
NPY4R2	False	NPY4R2	native_symbol	
FAM170B	False	FAM170B	native_symbol	
DRGX	False	DRGX	native_symbol	
C10orf53	False	C10orf53	native_symbol	
ENSG00000225303	True	ENSG00000225303	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000261368	True	ENSG00000261368	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289527	True	ENSG00000289527	unmapped_kept_as_ensembl_id	lncRNA
DKK1	False	DKK1	native_symbol	
ENSG00000285958	True	ENSG00000285958	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000226296	True	ENSG00000226296	unmapped_kept_as_ensembl_id	lncRNA
LINC01553	False	LINC01553	native_symbol	
ANK3-DT	False	ANK3-DT	native_symbol	
ENSG00000289989	True	ENSG00000289989	unmapped_kept_as_ensembl_id	lncRNA
LINC02621	False	LINC02621	native_symbol	
JMJD1C-AS1	False	JMJD1C-AS1	native_symbol	
ENSG00000272892	True	ENSG00000272892	unmapped_kept_as_ensembl_id	lncRNA
ATOH7	False	ATOH7	native_symbol	
LINC02640	False	LINC02640	native_symbol	
ENSG00000285871	True	ENSG00000285871	unmapped_kept_as_ensembl_id	lncRNA
FAM241B	False	FAM241B	native_symbol	
LINC02651	False	LINC02651	native_symbol	
ENSG00000289193	True	ENSG00000289193	unmapped_kept_as_ensembl_id	lncRNA
PRF1	False	PRF1	native_symbol	
TBATA	False	TBATA	native_symbol	
SGPL1	False	SGPL1	native_symbol	
ENSG00000289739	True	ENSG00000289739	unmapped_kept_as_ensembl_id	lncRNA
UNC5B-AS1	False	UNC5B-AS1	native_symbol	
ENSG00000289607	True	ENSG00000289607	unmapped_kept_as_ensembl_id	lncRNA
CDH23-AS1	False	CDH23-AS1	native_symbol	
ENSG00000289592	True	ENSG00000289592	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289506	True	ENSG00000289506	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000226163	True	ENSG00000226163	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000272791	True	ENSG00000272791	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000229990	True	ENSG00000229990	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285810	True	ENSG00000285810	unmapped_kept_as_ensembl_id	lncRNA
ZNF503	False	ZNF503	native_symbol	
ENSG00000230575	True	ENSG00000230575	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000204049	True	ENSG00000204049	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000241317	True	ENSG00000241317	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
EIF5AL1	False	EIF5AL1	native_symbol	
SFTPA2	False	SFTPA2	native_symbol	
LINC02679	False	LINC02679	native_symbol	
NUTM2B	False	NUTM2B	native_symbol	
ENSG00000272447	True	ENSG00000272447	unmapped_kept_as_ensembl_id	lncRNA
LINC00857	False	LINC00857	native_symbol	
TSPAN14-AS1	False	TSPAN14-AS1	native_symbol	
ENSG00000287358	True	ENSG00000287358	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000288918	True	ENSG00000288918	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286876	True	ENSG00000286876	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000271933	True	ENSG00000271933	unmapped_kept_as_ensembl_id	lncRNA
CERNA2	False	CERNA2	native_symbol	
LRIT1	False	LRIT1	native_symbol	
LINC01519	False	LINC01519	native_symbol	
ENSG00000224504	True	ENSG00000224504	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000270002	True	GRID1-AS2	mapped_via_hgnc	lncRNA
ENSG00000287475	True	ENSG00000287475	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289258	True	ENSG00000289258	unmapped_kept_as_ensembl_id	protein_coding
ADIRF	False	ADIRF	native_symbol	
NUTM2A	False	NUTM2A	native_symbol	
NUTM2D	False	NUTM2D	native_symbol	
ENSG00000286445	True	ENSG00000286445	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000223761	True	ENSG00000223761	unmapped_kept_as_ensembl_id	lncRNA
KLLN	False	KLLN	native_symbol	
ENSG00000289952	True	ENSG00000289952	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286116	True	ENSG00000286116	unmapped_kept_as_ensembl_id	lncRNA
SLC16A12-AS1	False	SLC16A12-AS1	native_symbol	
ENSG00000225836	True	ENSG00000225836	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
ENSG00000272817	True	FGFBP3-AS1	mapped_via_hgnc	lncRNA
ENSG00000286795	True	ENSG00000286795	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285846	True	ENSG00000285846	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000280485	True	ENSG00000280485	unmapped_kept_as_ensembl_id	lncRNA
PLCE1-AS1	False	PLCE1-AS1	native_symbol	
ENSG00000287009	True	ENSG00000287009	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000229418	True	ENSG00000229418	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286683	True	ENSG00000286683	unmapped_kept_as_ensembl_id	lncRNA
FRAT1	False	FRAT1	native_symbol	
ENSG00000225850	True	ENSG00000225850	unmapped_kept_as_ensembl_id	lncRNA
GOLGA7B-DT	False	GOLGA7B-DT	native_symbol	
HPS1-AS1	False	HPS1-AS1	native_symbol	
LINC01475	False	LINC01475	native_symbol	
ENSG00000228778	True	ENSG00000228778	unmapped_kept_as_ensembl_id	lncRNA
NKX2-3	False	NKX2-3	native_symbol	
ENSG00000289301	True	ENSG00000289301	unmapped_kept_as_ensembl_id	lncRNA
WNT8B	False	WNT8B	native_symbol	
ENSG00000272572	True	ENSG00000272572	unmapped_kept_as_ensembl_id	lncRNA
TLX1	False	TLX1	native_symbol	
ENSG00000289441	True	LINC03191	mapped_via_hgnc	lncRNA
ENSG00000225208	True	ENSG00000225208	unmapped_kept_as_ensembl_id	lncRNA
ELOVL3	False	ELOVL3	native_symbol	
C10orf95	False	C10orf95	native_symbol	
RPEL1	False	RPEL1	native_symbol	
CALHM1	False	CALHM1	native_symbol	
ENSG00000287419	True	ENSG00000287419	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289972	True	ENSG00000289972	unmapped_kept_as_ensembl_id	lncRNA
SFR1	False	SFR1	native_symbol	
ITPRIP-AS1	False	ITPRIP-AS1	native_symbol	
LINC02620	False	LINC02620	native_symbol	
LINC02627	False	LINC02627	native_symbol	
ENSG00000203434	True	ENSG00000203434	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000228417	True	ENSG00000228417	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000288938	True	ENSG00000288938	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000233340	True	ENSG00000233340	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000234393	True	ENSG00000234393	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000288933	True	ENSG00000288933	unmapped_kept_as_ensembl_id	lncRNA
ADRB1	False	ADRB1	native_symbol	
ENSG00000285540	True	ENSG00000285540	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000275024	True	ENSG00000275024	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285587	True	ENSG00000285587	unmapped_kept_as_ensembl_id	lncRNA
VAX1	False	VAX1	native_symbol	
KCNK18	False	KCNK18	native_symbol	
SLC18A2-AS1	False	SLC18A2-AS1	native_symbol	
ENSG00000235198	True	ENSG00000235198	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000288172	True	ENSG00000288172	unmapped_kept_as_ensembl_id	lncRNA
LINC02674	False	LINC02674	native_symbol	
PRLHR	False	PRLHR	native_symbol	
NANOS1	False	NANOS1	native_symbol	
ENSG00000289126	True	ENSG00000289126	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289966	True	ENSG00000289966	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000278484	True	LNCMB3	mapped_via_hgnc	lncRNA
LINC01153	False	LINC01153	native_symbol	
ENSG00000276742	True	ENSG00000276742	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000285715	True	ENSG00000285715	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000286135	True	SPADH	mapped_via_hgnc	protein_coding
HMX3	False	HMX3	native_symbol	
HMX2	False	HMX2	native_symbol	
GPR26	False	GPR26	native_symbol	
ENSG00000271434	True	ENSG00000271434	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000278831	True	ENSG00000278831	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000282787	True	ENSG00000282787	unmapped_kept_as_ensembl_id	lncRNA
EDRF1-DT	False	EDRF1-DT	native_symbol	
ENSG00000280561	True	ENSG00000280561	unmapped_kept_as_ensembl_id	NOT_FOUND_IN_ENSEMBL
LINC00601	False	LINC00601	native_symbol	
NPS	False	NPS	native_symbol	
FOXI2	False	FOXI2	native_symbol	
CLRN3	False	CLRN3	native_symbol	
ENSG00000287427	True	ENSG00000287427	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000289400	True	ENSG00000289400	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000225424	True	ENSG00000225424	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000287466	True	ENSG00000287466	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000237224	True	ENSG00000237224	unmapped_kept_as_ensembl_id	lncRNA
TCERG1L-AS1	False	TCERG1L-AS1	native_symbol	
ENSG00000286295	True	ENSG00000286295	unmapped_kept_as_ensembl_id	lncRNA
ENSG00000283095	True	ENSG00000283095	unmapped_kept_as_ensembl_id	lncRNA
LINC02870	False	LINC02870	native_symbol	
LINC01165	False	LINC01165	native_symbol	
LINC01168	False	LINC01168	native_symbol	
ADGRA1-AS1	False	ADGRA1-AS1	native_symbol	
VENTX	False	VENTX	native_symbol	
CALY	False	CALY	native_symbol	
FUOM	False	FUOM	native_symbol	
