left_out_donor_key	n_cells_remaining	pooled_pearson_r_excl	pooled_spearman_rho_excl	delta_pearson_r_vs_full
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC05	665471	0.00812031514942646	0.011716230115197727	2.1327286958694458e-07
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC06	665465	0.008114762604236603	0.011709957848535407	-5.339272320270538e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC07	665465	0.008117731660604477	0.011712637822275183	-2.370215952396393e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC08	665469	0.00811724178493023	0.011712971434177018	-2.8600916266441345e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC09	665464	0.008118176832795143	0.011714310876100118	-1.925043761730194e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC10	665462	0.008123727515339851	0.011717045827662184	3.625638782978058e-06
Li_2017_Nat_Genet||Li_2017_Nat_Genet.CRC11	665472	0.008111934177577496	0.011711830819311389	-8.167698979377747e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P11	665292	0.008074015378952026	0.011680283394339696	-4.6086497604846954e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P14	663999	0.008264318108558655	0.011819542636604832	0.00014421623200178146
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P18	661696	0.007838621735572815	0.01140958202839883	-0.0002814801409840584
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P12	664319	0.008013288490474224	0.01163492397346908	-0.00010681338608264923
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P15	664955	0.00816121231764555	0.011750288671932181	4.111044108867645e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P17	665416	0.008148029446601868	0.011749091691033766	2.7927570044994354e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P19	664771	0.008145011961460114	0.011720746922767197	2.4910084903240204e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P21	664239	0.008199057541787624	0.011768306409869977	7.895566523075104e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P23	661827	0.008112429641187191	0.011631424351993921	-7.672235369682312e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P24	663048	0.008039508946239948	0.011610883168985968	-8.059293031692505e-05
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P25	662587	0.008901065215468407	0.012438047308089001	0.0007809633389115334
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P26	664139	0.008248277008533478	0.011856545227463041	0.00012817513197660446
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P27	661978	0.007950659841299057	0.011586382192893763	-0.00016944203525781631
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P28	663623	0.007999503053724766	0.01167227308114493	-0.00012059882283210754
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P29	664830	0.008113470859825611	0.0117086242831373	-6.631016731262207e-06
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P30	664093	0.008233598433434963	0.011802025530385564	0.0001134965568780899
Li_2023_Cancer_Cell||Li_2023_Cancer_Cell.P31	659082	0.006201132200658321	0.00995569827454657	-0.001918969675898552
