gene	logFC	logCPM	F	PValue	FDR
SLC30A2	7.64618452864407	3.19850386699901	195.459940888267	4.43225838148703e-09	1.56149493537551e-06
SULT2A1	8.24362204363669	4.7726732973687	180.548248569191	5.95414355566185e-09	2.04169600031422e-06
REEP6	5.17057132801675	5.821799541359	228.019463809434	6.06484388501814e-09	2.04169600031422e-06
P2RY6	6.31898636727361	2.19188280656603	164.117587642539	6.38663399029187e-09	2.10328518084634e-06
NR0B2	5.03807974870573	4.15510664153095	225.551558527755	6.52550052266679e-09	2.10329377484849e-06
C17orf99	7.33539119308357	3.83880609542971	206.077205567155	7.5513845884899e-09	2.37564069475907e-06
APOA1	11.4513309854135	10.0281701610411	219.667783576304	7.90072194049002e-09	2.37564069475907e-06
FMO1	11.7107067172084	3.9336062033568	246.370696288681	7.901816033193e-09	2.37564069475907e-06
FXYD2	9.17418233739234	5.01631846261968	157.329588967209	8.14061529134321e-09	2.37564069475907e-06
TFEC	8.09620827731353	4.161895764368	146.650013468288	8.15455252013147e-09	2.37564069475907e-06
MXRA8	8.90709155366853	4.67629933085063	161.654827900249	9.02647043233119e-09	2.58003774678085e-06
UPK3A	7.55482119711056	5.4338569278307	195.121356829642	1.04568652437584e-08	2.8870117538168e-06
MYBPHL	7.70129261711825	2.07201045793562	129.706088775228	1.04815926107284e-08	2.8870117538168e-06
GPSM1	6.69912135371386	2.05256175953288	134.134609317051	1.13614464467021e-08	3.04991988331265e-06
MUM1L1	7.28785974932863	3.35265089671084	169.388831381225	1.14757035678144e-08	3.04991988331265e-06
AMOTL1	8.49752866834666	1.65554269321261	106.942191124208	1.20625235875389e-08	3.15060637633839e-06
ADORA2A-AS1	6.37180710716754	1.00613651787066	110.458974283613	1.2453186152659e-08	3.19751384790902e-06
AKR1B10	-8.72569537878032	5.65064909607205	128.724415986734	1.27941144155204e-08	3.22959428731489e-06
IGF2-1	12.5341533689212	5.98850447826227	121.46260024763	1.30045053486176e-08	3.22959428731489e-06
AADAC	7.4765145835187	4.56165947433339	122.697704713886	1.35063939934283e-08	3.30013488074913e-06
SIGLEC11	8.41977147744511	2.41705134936064	99.6742473345882	1.40332428395856e-08	3.37443802820447e-06
CCDC8	11.0591450475849	3.44527116782453	219.013507999327	1.46162863942653e-08	3.45972066541759e-06
FBXL2	5.77176026139219	1.28857361278483	140.926050947009	1.6394816212208e-08	3.82100108921137e-06
RENBP	6.02426097785715	3.75545634008001	185.776828693096	1.91359801079692e-08	4.39228731296402e-06
SOAT2	10.2928439742849	3.23672084089698	272.688290127654	1.98128637146529e-08	4.47977720019816e-06
SERPINA10	4.4587844835383	-0.613082607234244	114.817047591485	2.11365107497037e-08	4.70877943157738e-06
SLC5A12	6.59454251806618	4.36829097978925	179.401948200426	2.16204733701292e-08	4.74679059542154e-06
HSD17B14	7.47833145762099	3.82478699503501	144.409417926824	2.29758107354908e-08	4.97229366902786e-06
FGF23	7.92519299222102	1.18981069874158	94.9657755821822	2.38908131906385e-08	5.09749195809835e-06
FBLN5	6.0200222909464	2.38385340028834	165.626790865892	2.4879035086989e-08	5.23461809073328e-06
AKAP7	4.21935891059765	6.47583455434035	174.637132936489	2.57915118796213e-08	5.33897100763522e-06
CTXND1	9.7905323153695	1.85010698898952	158.281275249881	2.60798636586578e-08	5.33897100763522e-06
MAGEH1	5.13441812759682	4.42329927630745	173.981886623952	2.72186401414862e-08	5.41946219055398e-06
