var_name	gene_id	base_symbol	is_suffixed	base_symbol_is_duplicated
ZNF91	ENSG00000167232	ZNF91	False	False
AC010300.1	ENSG00000267934	AC010300.1	False	False
LINC01224	ENSG00000269416	LINC01224	False	False
ZNF675	ENSG00000197372	ZNF675	False	False
ZNF681	ENSG00000196172	ZNF681	False	False
AC139769.2	ENSG00000267924	AC139769.2	False	False
ZNF726	ENSG00000213967	ZNF726	False	False
AC011503.1	ENSG00000269289	AC011503.1	False	False
ZNF254	ENSG00000213096	ZNF254	False	False
AC092279.1	ENSG00000268362	AC092279.1	False	False
AC073534.2	ENSG00000276030	AC073534.2	False	False
ERVK-28	ENSG00000267696	ERVK	True	False
LINC00662	ENSG00000261824	LINC00662	False	False
AC006504.1	ENSG00000261770	AC006504.1	False	False
AC006504.5	ENSG00000267575	AC006504.5	False	False
AC006504.2	ENSG00000266977	AC006504.2	False	False
AC010511.1	ENSG00000267509	AC010511.1	False	False
AC020905.1	ENSG00000266928	AC020905.1	False	False
AC005580.1	ENSG00000267320	AC005580.1	False	False
AC093074.1	ENSG00000267238	AC093074.1	False	False
AC005307.1	ENSG00000260725	AC005307.1	False	False
AC005381.1	ENSG00000267243	AC005381.1	False	False
AC005394.1	ENSG00000266893	AC005394.1	False	False
AC005616.1	ENSG00000267423	AC005616.1	False	False
AC079466.2	ENSG00000267537	AC079466.2	False	False
AC079466.1	ENSG00000266976	AC079466.1	False	False
AC007795.1	ENSG00000267617	AC007795.1	False	False
AC008991.1	ENSG00000267528	AC008991.1	False	False
AC008991.2	ENSG00000267683	AC008991.2	False	False
AC011524.1	ENSG00000267027	AC011524.1	False	False
AC011524.2	ENSG00000267240	AC011524.2	False	False
LINC00906	ENSG00000267339	LINC00906	False	False
LINC01532	ENSG00000267014	LINC01532	False	False
UQCRFS1	ENSG00000169021	UQCRFS1	False	False
AC007786.1	ENSG00000267498	AC007786.1	False	False
AC007786.2	ENSG00000276251	AC007786.2	False	False
AC007786.3	ENSG00000276631	AC007786.3	False	False
AC011474.3	ENSG00000267574	AC011474.3	False	False
AC011474.2	ENSG00000266248	AC011474.2	False	False
VSTM2B	ENSG00000187135	VSTM2B	False	False
POP4	ENSG00000105171	POP4	False	False
PLEKHF1	ENSG00000166289	PLEKHF1	False	False
C19orf12	ENSG00000131943	C19orf12	False	False
CCNE1	ENSG00000105173	CCNE1	False	False
URI1	ENSG00000105176	URI1	False	False
AC008507.2	ENSG00000267006	AC008507.2	False	False
AC005597.1	ENSG00000267223	AC005597.1	False	False
ZNF536	ENSG00000198597	ZNF536	False	False
AC011478.1	ENSG00000267760	AC011478.1	False	False
AC011507.1	ENSG00000267081	AC011507.1	False	False
LINC01834	ENSG00000261316	LINC01834	False	False
AC020897.1	ENSG00000267378	AC020897.1	False	False
AC020912.1	ENSG00000284430	AC020912.1	False	False
LINC01791	ENSG00000267777	LINC01791	False	False
TSHZ3	ENSG00000121297	TSHZ3	False	False
AC025809.1	ENSG00000267662	AC025809.1	False	False
AC008992.1	ENSG00000267636	AC008992.1	False	False
AC008794.2	ENSG00000267599	AC008794.2	False	False
AC008794.1	ENSG00000267407	AC008794.1	False	False
AC011525.1	ENSG00000261400	AC011525.1	False	False
AC011525.2	ENSG00000267465	AC011525.2	False	False
LINC01837	ENSG00000267489	LINC01837	False	False
AC011456.1	ENSG00000267012	AC011456.1	False	False
LINC01533	ENSG00000267779	LINC01533	False	False
LINC01782	ENSG00000267204	LINC01782	False	False
AC011518.1	ENSG00000267133	AC011518.1	False	False
ZNF507	ENSG00000168813	ZNF507	False	False
AC007773.1	ENSG00000267213	AC007773.1	False	False
DPY19L3	ENSG00000178904	DPY19L3	False	False
PDCD5	ENSG00000105185	PDCD5	False	False
ANKRD27	ENSG00000105186	ANKRD27	False	False
AC008474.1	ENSG00000267557	AC008474.1	False	False
RGS9BP	ENSG00000186326	RGS9BP	False	False
AC008736.1	ENSG00000267475	AC008736.1	False	False
NUDT19	ENSG00000213965	NUDT19	False	False
AC008736.2	ENSG00000267567	AC008736.2	False	False
TDRD12	ENSG00000173809	TDRD12	False	False
SLC7A9	ENSG00000021488	SLC7A9	False	False
AC008805.2	ENSG00000267555	AC008805.2	False	False
CEP89	ENSG00000121289	CEP89	False	False
FAAP24	ENSG00000131944	FAAP24	False	False
RHPN2	ENSG00000131941	RHPN2	False	False
GPATCH1	ENSG00000076650	GPATCH1	False	False
WDR88	ENSG00000166359	WDR88	False	False
LRP3	ENSG00000130881	LRP3	False	False
SLC7A10	ENSG00000130876	SLC7A10	False	False
AC008738.4	ENSG00000267714	AC008738.4	False	False
AC008738.6	ENSG00000270212	AC008738.6	False	False
CEBPA	ENSG00000245848	CEBPA	False	False
AC008738.3	ENSG00000267580	AC008738.3	False	False
AC008738.5	ENSG00000267727	AC008738.5	False	False
CEBPA-DT	ENSG00000267296	CEBPA-DT	False	False
AC008738.2	ENSG00000267130	AC008738.2	False	False
CEBPG	ENSG00000153879	CEBPG	False	False
PEPD	ENSG00000124299	PEPD	False	False
AC010485.1	ENSG00000266985	AC010485.1	False	False
CHST8	ENSG00000124302	CHST8	False	False
KCTD15	ENSG00000153885	KCTD15	False	False
AC008556.1	ENSG00000277013	AC008556.1	False	False
LSM14A	ENSG00000257103	LSM14A	False	False
KIAA0355	ENSG00000166398	KIAA0355	False	False
AC010504.1	ENSG00000267219	AC010504.1	False	False
GPI	ENSG00000105220	GPI	False	False
AC092073.1	ENSG00000266953	AC092073.1	False	False
PDCD2L	ENSG00000126249	PDCD2L	False	False
AC008747.1	ENSG00000267024	AC008747.1	False	False
UBA2	ENSG00000126261	UBA2	False	False
WTIP	ENSG00000142279	WTIP	False	False
SCGB1B2P	ENSG00000268751	SCGB1B2P	False	False
SCGB2B2	ENSG00000205209	SCGB2B2	False	False
ZNF302	ENSG00000089335	ZNF302	False	False
AC020910.4	ENSG00000274104	AC020910.4	False	False
ZNF181	ENSG00000197841	ZNF181	False	False
ZNF599	ENSG00000153896	ZNF599	False	False
LINC01801	ENSG00000267767	LINC01801	False	False
AC008555.1	ENSG00000261754	AC008555.1	False	False
AC008555.2	ENSG00000269086	AC008555.2	False	False
AC008555.5	ENSG00000271109	AC008555.5	False	False
LINC00904	ENSG00000271649	LINC00904	False	False
AC008555.3	ENSG00000270544	AC008555.3	False	False
AC008555.6	ENSG00000271171	AC008555.6	False	False
LINC01838	ENSG00000269037	LINC01838	False	False
ZNF30-AS1	ENSG00000270876	ZNF30-AS1	False	False
ZNF30	ENSG00000168661	ZNF30	False	False
ZNF792	ENSG00000180884	ZNF792	False	False
GRAMD1A	ENSG00000089351	GRAMD1A	False	False
AC020907.3	ENSG00000269303	AC020907.3	False	False
AC020907.4	ENSG00000271032	AC020907.4	False	False
SCN1B	ENSG00000105711	SCN1B	False	False
HPN	ENSG00000105707	HPN	False	False
HPN-AS1	ENSG00000227392	HPN-AS1	False	False
AC020907.1	ENSG00000179066	AC020907.1	False	False
FXYD3	ENSG00000089356	FXYD3	False	False
LGI4	ENSG00000153902	LGI4	False	False
FXYD1	ENSG00000266964	FXYD1	False	False
FXYD7	ENSG00000221946	FXYD7	False	False
FXYD5	ENSG00000089327	FXYD5	False	False
FAM187B	ENSG00000177558	FAM187B	False	False
LSR	ENSG00000105699	LSR	False	False
AC002128.2	ENSG00000271366	AC002128.2	False	False
USF2	ENSG00000105698	USF2	False	False
HAMP	ENSG00000105697	HAMP	False	False
MAG	ENSG00000105695	MAG	False	False
CD22	ENSG00000012124	CD22	False	False
FFAR1	ENSG00000126266	FFAR1	False	False
FFAR3	ENSG00000185897	FFAR3	False	False
GPR42	ENSG00000126251	GPR42	False	False
LINC01531	ENSG00000205786	LINC01531	False	False
AC002511.2	ENSG00000233214	AC002511.2	False	False
AC002511.1	ENSG00000232680	AC002511.1	False	False
FFAR2	ENSG00000126262	FFAR2	False	False
KRTDAP	ENSG00000188508	KRTDAP	False	False
DMKN	ENSG00000161249	DMKN	False	False
SBSN	ENSG00000189001	SBSN	False	False
GAPDHS	ENSG00000105679	GAPDHS	False	False
TMEM147-AS1	ENSG00000236144	TMEM147-AS1	False	False
TMEM147	ENSG00000105677	TMEM147	False	False
ATP4A	ENSG00000105675	ATP4A	False	False
AD000090.1	ENSG00000283907	AD000090.1	False	False
PMIS2	ENSG00000283758	PMIS2	False	False
LINC01766	ENSG00000224910	LINC01766	False	False
AC002115.1	ENSG00000267626	AC002115.1	False	False
HAUS5	ENSG00000249115	HAUS5	False	False
RBM42	ENSG00000126254	RBM42	False	False
ETV2	ENSG00000105672	ETV2	False	False
COX6B1	ENSG00000126267	COX6B1	False	False
UPK1A	ENSG00000105668	UPK1A	False	False
UPK1A-AS1	ENSG00000226510	UPK1A-AS1	False	False
ZBTB32	ENSG00000011590	ZBTB32	False	False
KMT2B	ENSG00000272333	KMT2B	False	False
IGFLR1	ENSG00000126246	IGFLR1	False	False
AD000671.2	ENSG00000267120	AD000671.2	False	False
U2AF1L4	ENSG00000161265	U2AF1L4	False	False
PSENEN	ENSG00000205155	PSENEN	False	False
AD000671.1	ENSG00000188223	AD000671.1	False	False
AD000671.3	ENSG00000267439	AD000671.3	False	False
LIN37	ENSG00000267796	LIN37	False	False
AC002398.2	ENSG00000267328	AC002398.2	False	False
HSPB6	ENSG00000004776	HSPB6	False	False
PROSER3	ENSG00000167595	PROSER3	False	False
AC002398.1	ENSG00000267049	AC002398.1	False	False
ARHGAP33	ENSG00000004777	ARHGAP33	False	False
PRODH2	ENSG00000250799	PRODH2	False	False
NPHS1	ENSG00000161270	NPHS1	False	False
KIRREL2	ENSG00000126259	KIRREL2	False	False
APLP1	ENSG00000105290	APLP1	False	False
NFKBID	ENSG00000167604	NFKBID	False	False
HCST	ENSG00000126264	HCST	False	False
TYROBP	ENSG00000011600	TYROBP	False	False
LRFN3	ENSG00000126243	LRFN3	False	False
AF038458.3	ENSG00000267786	AF038458.3	False	False
AF038458.2	ENSG00000267388	AF038458.2	False	False
SDHAF1	ENSG00000205138	SDHAF1	False	False
SYNE4	ENSG00000181392	SYNE4	False	False
ALKBH6	ENSG00000239382	ALKBH6	False	False
AC002116.2	ENSG00000267698	AC002116.2	False	False
CLIP3	ENSG00000105270	CLIP3	False	False
THAP8	ENSG00000161277	THAP8	False	False
WDR62	ENSG00000075702	WDR62	False	False
OVOL3	ENSG00000105261	OVOL3	False	False
POLR2I	ENSG00000105258	POLR2I	False	False
TBCB	ENSG00000105254	TBCB	False	False
CAPNS1	ENSG00000126247	CAPNS1	False	False
AD001527.1	ENSG00000270760	AD001527.1	False	False
COX7A1	ENSG00000161281	COX7A1	False	False
ZNF565	ENSG00000196357	ZNF565	False	False
ZNF146	ENSG00000167635	ZNF146	False	False
AC012617.1	ENSG00000267053	AC012617.1	False	False
LINC00665	ENSG00000232677	LINC00665	False	False
ZFP14	ENSG00000142065	ZFP14	False	False
AC092296.1	ENSG00000266973	AC092296.1	False	False
AC092296.3	ENSG00000267363	AC092296.3	False	False
ZFP82	ENSG00000181007	ZFP82	False	False
ZNF566	ENSG00000186017	ZNF566	False	False
AC092295.2	ENSG00000267309	AC092295.2	False	False
ZNF260	ENSG00000254004	ZNF260	False	False
AC092295.1	ENSG00000228629	AC092295.1	False	False
ZNF529	ENSG00000186020	ZNF529	False	False
ZNF529-AS1	ENSG00000233527	ZNF529-AS1	False	False
ZNF382	ENSG00000161298	ZNF382	False	False
ZNF461	ENSG00000197808	ZNF461	False	False
AC074138.1	ENSG00000276071	AC074138.1	False	False
LINC01534	ENSG00000225975	LINC01534	False	False
ZNF567	ENSG00000189042	ZNF567	False	False
ZNF850	ENSG00000267041	ZNF850	False	False
AC020928.2	ENSG00000267260	AC020928.2	False	False
AC020928.3	ENSG00000267353	AC020928.3	False	False
AC020928.1	ENSG00000267254	AC020928.1	False	False
ZNF790	ENSG00000197863	ZNF790	False	False
ZNF345	ENSG00000251247	ZNF345	False	False
ZNF829	ENSG00000185869	ZNF829	False	False
ZNF568	ENSG00000198453	ZNF568	False	False
ZNF420	ENSG00000197050	ZNF420	False	False
AC010632.1	ENSG00000267345	AC010632.1	False	False
AC012309.1	ENSG00000267360	AC012309.1	False	False
ZNF585A	ENSG00000196967	ZNF585A	False	False
AC012309.2	ENSG00000267437	AC012309.2	False	False
ZNF585B	ENSG00000245680	ZNF585B	False	False
ZNF383	ENSG00000188283	ZNF383	False	False
LINC01535	ENSG00000226686	LINC01535	False	False
AC016590.1	ENSG00000267605	AC016590.1	False	False
HKR1	ENSG00000181666	HKR1	False	False
AC016590.3	ENSG00000276846	AC016590.3	False	False
ZNF527	ENSG00000189164	ZNF527	False	False
ZNF569	ENSG00000196437	ZNF569	False	False
ZNF570	ENSG00000171827	ZNF570	False	False
ZNF793-AS1	ENSG00000266916	ZNF793-AS1	False	False
AC022148.2	ENSG00000267115	AC022148.2	False	False
ZNF793	ENSG00000188227	ZNF793	False	False
AC022148.1	ENSG00000180458	AC022148.1	False	False
ZNF571-AS1	ENSG00000267470	ZNF571-AS1	False	False
ZNF540	ENSG00000171817	ZNF540	False	False
ZNF571	ENSG00000180479	ZNF571	False	False
ZFP30	ENSG00000120784	ZFP30	False	False
ZNF781	ENSG00000196381	ZNF781	False	False
AC093227.2	ENSG00000267552	AC093227.2	False	False
ZNF607	ENSG00000198182	ZNF607	False	False
AC093227.1	ENSG00000267152	AC093227.1	False	False
ZNF573	ENSG00000189144	ZNF573	False	False
WDR87	ENSG00000171804	WDR87	False	False
SIPA1L3	ENSG00000105738	SIPA1L3	False	False
AC011465.1	ENSG00000268764	AC011465.1	False	False
DPF1	ENSG00000011332	DPF1	False	False
SPINT2	ENSG00000167642	SPINT2	False	False
PPP1R14A	ENSG00000167641	PPP1R14A	False	False
AC011479.1	ENSG00000267748	AC011479.1	False	False
C19orf33	ENSG00000167644	C19orf33	False	False
YIF1B	ENSG00000167645	YIF1B	False	False
KCNK6	ENSG00000099337	KCNK6	False	False
CATSPERG	ENSG00000099338	CATSPERG	False	False
AC005625.1	ENSG00000266963	AC005625.1	False	False
PSMD8	ENSG00000099341	PSMD8	False	False
GGN	ENSG00000179168	GGN	False	False
AC005789.1	ENSG00000267090	AC005789.1	False	False
SPRED3	ENSG00000188766	SPRED3	False	False
FAM98C	ENSG00000130244	FAM98C	False	False
RASGRP4	ENSG00000171777	RASGRP4	False	False
RYR1	ENSG00000196218	RYR1	False	False
AC067969.2	ENSG00000269445	AC067969.2	False	False
AC067969.1	ENSG00000268055	AC067969.1	False	False
MAP4K1	ENSG00000104814	MAP4K1	False	False
AC008649.1	ENSG00000267291	AC008649.1	False	False
EIF3K	ENSG00000178982	EIF3K	False	False
ACTN4	ENSG00000130402	ACTN4	False	False
AC008649.2	ENSG00000267375	AC008649.2	False	False
CAPN12	ENSG00000182472	CAPN12	False	False
AC022144.1	ENSG00000267892	AC022144.1	False	False
LGALS7	ENSG00000205076	LGALS7	False	False
LGALS7B	ENSG00000178934	LGALS7B	False	False
LGALS4	ENSG00000171747	LGALS4	False	False
ECH1	ENSG00000104823	ECH1	False	False
AC008982.1	ENSG00000268083	AC008982.1	False	False
AC104534.1	ENSG00000268756	AC104534.1	False	False
HNRNPL	ENSG00000104824	HNRNPL	False	False
RINL	ENSG00000187994	RINL	False	False
AC011455.1	ENSG00000269050	AC011455.1	False	False
SIRT2	ENSG00000068903	SIRT2	False	False
NFKBIB	ENSG00000104825	NFKBIB	False	False
CCER2	ENSG00000262484	CCER2	False	False
SARS2	ENSG00000104835	SARS2	False	False
AC011455.2	ENSG00000269547	AC011455.2	False	False
MRPS12	ENSG00000128626	MRPS12	False	False
ERVK9-11	ENSG00000269486	ERVK9	True	False
FBXO17	ENSG00000269190	FBXO17	False	False
FBXO27	ENSG00000161243	FBXO27	False	False
AC010605.1	ENSG00000267992	AC010605.1	False	False
ACP7	ENSG00000183760	ACP7	False	False
PAK4	ENSG00000130669	PAK4	False	False
AC011443.1	ENSG00000269172	AC011443.1	False	False
NCCRP1	ENSG00000188505	NCCRP1	False	False
SYCN	ENSG00000179751	SYCN	False	False
IFNL3	ENSG00000197110	IFNL3	False	False
IFNL2	ENSG00000183709	IFNL2	False	False
IFNL1	ENSG00000182393	IFNL1	False	False
LRFN1	ENSG00000128011	LRFN1	False	False
GMFG	ENSG00000130755	GMFG	False	False
AC011445.2	ENSG00000269246	AC011445.2	False	False
SAMD4B	ENSG00000179134	SAMD4B	False	False
PAF1	ENSG00000006712	PAF1	False	False
MED29	ENSG00000063322	MED29	False	False
ZFP36	ENSG00000128016	ZFP36	False	False
PLEKHG2	ENSG00000090924	PLEKHG2	False	False
RPS16	ENSG00000105193	RPS16	False	False
SUPT5H	ENSG00000196235	SUPT5H	False	False
TIMM50	ENSG00000105197	TIMM50	False	False
DLL3	ENSG00000090932	DLL3	False	False
SELENOV	ENSG00000186838	SELENOV	False	False
EID2B	ENSG00000176401	EID2B	False	False
AC011500.3	ENSG00000269792	AC011500.3	False	False
EID2	ENSG00000176396	EID2	False	False
LGALS13	ENSG00000105198	LGALS13	False	False
LGALS16	ENSG00000249861	LGALS16	False	False
AC005515.2	ENSG00000269460	AC005515.2	False	False
LGALS14	ENSG00000006659	LGALS14	False	False
CLC	ENSG00000105205	CLC	False	False
LEUTX	ENSG00000213921	LEUTX	False	False
AC005393.1	ENSG00000276445	AC005393.1	False	False
DYRK1B	ENSG00000105204	DYRK1B	False	False
FBL	ENSG00000105202	FBL	False	False
FCGBP	ENSG00000275395	FCGBP	False	False
PSMC4	ENSG00000013275	PSMC4	False	False
ZNF546	ENSG00000187187	ZNF546	False	False
ZNF780B	ENSG00000128000	ZNF780B	False	False
ZNF780A	ENSG00000197782	ZNF780A	False	False
AC005614.1	ENSG00000269296	AC005614.1	False	False
MAP3K10	ENSG00000130758	MAP3K10	False	False
TTC9B	ENSG00000174521	TTC9B	False	False
CNTD2	ENSG00000105219	CNTD2	False	False
AKT2	ENSG00000105221	AKT2	False	False
C19orf47	ENSG00000160392	C19orf47	False	False
PLD3	ENSG00000105223	PLD3	False	False
HIPK4	ENSG00000160396	HIPK4	False	False
PRX	ENSG00000105227	PRX	False	False
SERTAD1	ENSG00000197019	SERTAD1	False	False
AC010271.2	ENSG00000277453	AC010271.2	False	False
SERTAD3	ENSG00000167565	SERTAD3	False	False
AC010271.1	ENSG00000268366	AC010271.1	False	False
BLVRB	ENSG00000090013	BLVRB	False	False
SPTBN4	ENSG00000160460	SPTBN4	False	False
SHKBP1	ENSG00000160410	SHKBP1	False	False
LTBP4	ENSG00000090006	LTBP4	False	False
NUMBL	ENSG00000105245	NUMBL	False	False
COQ8B	ENSG00000123815	COQ8B	False	False
ITPKC	ENSG00000086544	ITPKC	False	False
C19orf54	ENSG00000188493	C19orf54	False	False
SNRPA	ENSG00000077312	SNRPA	False	False
MIA-RAB4B	ENSG00000268975	MIA-RAB4B	False	False
MIA	ENSG00000261857	MIA	False	False
RAB4B	ENSG00000167578	RAB4B	False	False
RAB4B-EGLN2	ENSG00000171570	RAB4B-EGLN2	False	False
AC008537.4	ENSG00000282951	AC008537.4	False	False
EGLN2	ENSG00000269858	EGLN2	False	False
AC008537.1	ENSG00000268797	AC008537.1	False	False
AC008537.2	ENSG00000269843	AC008537.2	False	False
CYP2A6	ENSG00000255974	CYP2A6	False	False
CYP2A7	ENSG00000198077	CYP2A7	False	False
CYP2B6	ENSG00000197408	CYP2B6	False	False
CYP2A13	ENSG00000197838	CYP2A13	False	False
CYP2F1	ENSG00000197446	CYP2F1	False	False
CYP2S1	ENSG00000167600	CYP2S1	False	False
AXL	ENSG00000167601	AXL	False	False
AC011510.1	ENSG00000269652	AC011510.1	False	False
HNRNPUL1	ENSG00000105323	HNRNPUL1	False	False
TGFB1	ENSG00000105329	TGFB1	False	False
CCDC97	ENSG00000142039	CCDC97	False	False
AC011462.1	ENSG00000255730	AC011462.1	False	False
TMEM91	ENSG00000142046	TMEM91	False	False
B9D2	ENSG00000123810	B9D2	False	False
EXOSC5	ENSG00000077348	EXOSC5	False	False
BCKDHA	ENSG00000248098	BCKDHA	False	False
AC011462.2	ENSG00000268475	AC011462.2	False	False
B3GNT8	ENSG00000177191	B3GNT8	False	False
DMAC2	ENSG00000105341	DMAC2	False	False
ERICH4	ENSG00000204978	ERICH4	False	False
PCAT19	ENSG00000267107	PCAT19	False	False
AC243960.3	ENSG00000268355	AC243960.3	False	False
LINC01480	ENSG00000270164	LINC01480	False	False
AC243960.1	ENSG00000268027	AC243960.1	False	False
CEACAM21	ENSG00000007129	CEACAM21	False	False
CEACAM4	ENSG00000105352	CEACAM4	False	False
CEACAM7	ENSG00000007306	CEACAM7	False	False
CEACAM5	ENSG00000105388	CEACAM5	False	False
AC243967.1	ENSG00000267881	AC243967.1	False	False
CEACAM6	ENSG00000086548	CEACAM6	False	False
AC243967.2	ENSG00000268833	AC243967.2	False	False
CEACAM3	ENSG00000170956	CEACAM3	False	False
AC243967.3	ENSG00000278239	AC243967.3	False	False
LYPD4	ENSG00000273111	LYPD4	False	False
DMRTC2	ENSG00000142025	DMRTC2	False	False
RPS19	ENSG00000105372	RPS19	False	False
CD79A	ENSG00000105369	CD79A	False	False
ARHGEF1	ENSG00000076928	ARHGEF1	False	False
AC010616.1	ENSG00000268041	AC010616.1	False	False
RABAC1	ENSG00000105404	RABAC1	False	False
AC010616.2	ENSG00000285505	AC010616.2	False	False
ATP1A3	ENSG00000105409	ATP1A3	False	False
GRIK5	ENSG00000105737	GRIK5	False	False
ZNF574	ENSG00000105732	ZNF574	False	False
POU2F2	ENSG00000028277	POU2F2	False	False
AC010247.2	ENSG00000259436	AC010247.2	False	False
DEDD2	ENSG00000160570	DEDD2	False	False
ZNF526	ENSG00000167625	ZNF526	False	False
GSK3A	ENSG00000105723	GSK3A	False	False
AC006486.1	ENSG00000268643	AC006486.1	False	False
ERF	ENSG00000105722	ERF	False	False
CIC	ENSG00000079432	CIC	False	False
PAFAH1B3	ENSG00000079462	PAFAH1B3	False	False
PRR19	ENSG00000188368	PRR19	False	False
TMEM145	ENSG00000167619	TMEM145	False	False
MEGF8	ENSG00000105429	MEGF8	False	False
CNFN	ENSG00000105427	CNFN	False	False
LIPE-AS1	ENSG00000213904	LIPE-AS1	False	False
LIPE	ENSG00000079435	LIPE	False	False
CXCL17	ENSG00000189377	CXCL17	False	False
CEACAM1	ENSG00000079385	CEACAM1	False	False
CEACAM8	ENSG00000124469	CEACAM8	False	False
PSG3	ENSG00000221826	PSG3	False	False
PSG8	ENSG00000124467	PSG8	False	False
PSG8-AS1	ENSG00000225877	PSG8-AS1	False	False
PSG1	ENSG00000231924	PSG1	False	False
PSG6	ENSG00000170848	PSG6	False	False
PSG7	ENSG00000221878	PSG7	False	False
AC004784.1	ENSG00000282943	AC004784.1	False	False
PSG11	ENSG00000243130	PSG11	False	False
PSG2	ENSG00000242221	PSG2	False	False
AC005392.1	ENSG00000227606	AC005392.1	False	False
PSG5	ENSG00000204941	PSG5	False	False
PSG4	ENSG00000243137	PSG4	False	False
PSG9	ENSG00000183668	PSG9	False	False
AC005392.2	ENSG00000231412	AC005392.2	False	False
CD177	ENSG00000204936	CD177	False	False
AC005392.3	ENSG00000272396	AC005392.3	False	False
TEX101	ENSG00000131126	TEX101	False	False
LYPD3	ENSG00000124466	LYPD3	False	False
PHLDB3	ENSG00000176531	PHLDB3	False	False
ETHE1	ENSG00000105755	ETHE1	False	False
ZNF575	ENSG00000176472	ZNF575	False	False
XRCC1	ENSG00000073050	XRCC1	False	False
L34079.2	ENSG00000269177	L34079.2	False	False
L34079.1	ENSG00000268361	L34079.1	False	False
L34079.3	ENSG00000269583	L34079.3	False	False
PINLYP	ENSG00000234465	PINLYP	False	False
IRGQ	ENSG00000167378	IRGQ	False	False
ZNF576	ENSG00000124444	ZNF576	False	False
SRRM5	ENSG00000226763	SRRM5	False	False
ZNF428	ENSG00000131116	ZNF428	False	False
CADM4	ENSG00000105767	CADM4	False	False
PLAUR	ENSG00000011422	PLAUR	False	False
IRGC	ENSG00000124449	IRGC	False	False
SMG9	ENSG00000105771	SMG9	False	False
KCNN4	ENSG00000104783	KCNN4	False	False
AC115522.1	ENSG00000268601	AC115522.1	False	False
LYPD5	ENSG00000159871	LYPD5	False	False
ZNF283	ENSG00000167637	ZNF283	False	False
ZNF404	ENSG00000176222	ZNF404	False	False
AC006213.2	ENSG00000267058	AC006213.2	False	False
AC006213.3	ENSG00000267191	AC006213.3	False	False
ZNF45	ENSG00000124459	ZNF45	False	False
ZNF221	ENSG00000159905	ZNF221	False	False
ZNF155	ENSG00000204920	ZNF155	False	False
