	Fetal	Placenta	Adult	marker
TNKS	0.9651036859766686	0.017448157011665664	0.017448157011665664	
TNKS1BP1	0.16594845809721664	0.023333838502386756	0.8107177034003966	
TNKS2	0.265843601117207	0.7210998120687248	0.013056586814068247	
TNNC1	0.011852512404341724	0.12798582355766858	0.8601616640379897	
TNNC2	0.8391477747845824	0.012022347943744386	0.14882987727167327	
TNNI2	0.3721511514368638	0.40055365497980705	0.22729519358332922	
TNNT1	0.5542442610041076	0.006952373904996244	0.43880336509089607	
TNNT3	0.8966325145603666	0.011888140830731751	0.0914793446089016	
TNPO1	0.6463245790114162	0.336870588949188	0.016804832039395964	
TNPO2	0.2688720084193022	0.06576353759086856	0.6653644539898292	
TNPO3	0.6939180214607533	0.2783537307722686	0.027728247766978024	
TNRC18	0.9425943934130266	0.028702803293486626	0.028702803293486626	
TNRC6A	0.9678036202664904	0.016098189866754826	0.016098189866754826	
TNRC6B	0.9724549200968344	0.013772539951582782	0.013772539951582782	
TNRC6C	0.9681505541277905	0.015924722936104765	0.015924722936104765	
TNS1	0.9382230650037914	0.030888467498104307	0.030888467498104307	
TNS2	0.5707659074233253	0.014099093484485821	0.4151349990921888	
TNS3	0.517526569728211	0.4729564489766355	0.00951698129515359	
TNS4	0.305092951848818	0.45480933743013713	0.24009771072104483	
TNXB	0.7784989743308225	0.010498797251000194	0.2110022284181774	
TOB1	0.015225580979551711	0.015225580979551711	0.9695488380408965	
TOB2	0.2067976388333034	0.023198043856645253	0.7700043173100514	
TOE1	0.009579031319314887	0.32365974754177557	0.6667612211389096	
TOGARAM1	0.9678650227261653	0.016067488636917357	0.016067488636917357	
TOGARAM2	0.96827565788513	0.01586217105743497	0.01586217105743497	
TOLLIP	0.2375383237716031	0.021378830910879016	0.7410828453175179	
TOM1	0.28841233817023326	0.37171417678806756	0.3398734850416991	
TOM1L1	0.8333111892720803	0.01757860539171943	0.14911020533620037	
TOM1L2	0.8372397564024834	0.13920278879643008	0.023557454801086595	
TOMM20	0.017754970968517653	0.338771842449283	0.6434731865821994	
TOMM22	0.009642849222358828	0.14381444767356197	0.8465427031040791	
TOMM34	0.01332884769315452	0.4907877567849451	0.4958833955219004	
TOMM40	0.019890958457640717	0.21566519056826114	0.7644438509740981	
TOMM40L	0.01618584679822048	0.01618584679822048	0.967628306403559	
TOMM7	0.013756025938486242	0.013756025938486242	0.9724879481230275	
TOMM70	0.29514809099777506	0.2082383714459977	0.49661353755622734	
TONSL	0.7495670488208516	0.01696762199455297	0.23346532918459534	
TOP1	0.318367385775679	0.6582816748086184	0.02335093941570248	
TOP1MT	0.49379896614980906	0.028198934813471476	0.47800209903671953	
TOP2A	0.5377203392026239	0.43380601156694126	0.02847364923043495	
TOP2B	0.458333047163768	0.5095314930526731	0.03213545978355895	
TOP3A	0.8168892073097281	0.17049723619552545	0.012613556494746396	
TOP3B	0.9238191004396147	0.05251185687460502	0.023669042685780316	
TOPBP1	0.6135257239433364	0.37055603421187316	0.015918241844790435	
TOR1A	0.020055922012958013	0.28050335384491887	0.6994407241421232	
TOR1AIP1	0.14774799477524164	0.04573145927259444	0.8065205459521639	
TOR1AIP2	0.4569071237922399	0.5319363473766733	0.011156528831086813	
TOR1B	0.30514831528090036	0.06399015879401293	0.6308615259250868	
TOR2A	0.012138487288699472	0.123872524536624	0.8639889881746766	
TOR3A	0.01670546266670562	0.01670546266670562	0.9665890746665887	
TOR4A	0.011244256001791384	0.011244256001791384	0.9775114879964172	
TOX	0.9803853034194401	0.009807348290279981	0.009807348290279981	
TOX2	0.9685089146656488	0.01574554266717557	0.01574554266717557	
TOX3	0.970695193521732	0.014652403239134033	0.014652403239134033	
TOX4	0.04772067476998303	0.5046774478929913	0.44760187733702567	
TP53	0.3792144568236942	0.1450037718196722	0.4757817713566336	
TP53BP1	0.9587099879074283	0.020645006046285816	0.020645006046285816	
TP53BP2	0.9316164745973768	0.034191762701311565	0.034191762701311565	
TP53I11	0.15349192151190383	0.30524000489876735	0.5412680735893288	
TP53I3	0.2893127270702911	0.01209469735204635	0.6985925755776625	
TP53INP1	0.03073264045968882	0.03073264045968882	0.9385347190806224	
TP53INP2	0.05503623902228521	0.011417460114731793	0.933546300862983	
TP53RK	0.011095625488374714	0.30735960786910427	0.681544766642521	
TP53TG1	0.7972002629309101	0.1773573849904241	0.02544235207866576	
TP63	0.4686579641864455	0.5164181520781181	0.014923883735436337	
TP73	0.4867779588513006	0.5038805826046444	0.00934145854405508	
TPBG	0.008736494875217616	0.5603679806036272	0.4308955245211552	
TPCN1	0.8644954421435159	0.017871235019679643	0.1176333228368044	
TPCN2	0.7338248534200466	0.019194778989292324	0.24698036759066097	
TPD52	0.4016160904584428	0.4523658814034361	0.14601802813812118	
TPD52L1	0.4408153436272246	0.1774886975588612	0.38169595881391416	
TPD52L2	0.030606433725115054	0.030606433725115054	0.9387871325497699	
TPGS1	0.5038629827972625	0.00940783171837012	0.48672918548436733	
TPGS2	0.1773903374989283	0.3253831550140548	0.49722650748701697	
TPI1	0.013232257164970621	0.1828087229866539	0.8039590198483754	
TPK1	0.9420359254886435	0.04578433887496057	0.01217973563639588	
TPM1	0.42400964772571936	0.37489850455480545	0.20109184771947522	
TPM1-AS	0.33519467310362266	0.4283710380799442	0.2364342888164331	
TPM2	0.21326595848962882	0.015493309677239494	0.7712407318331317	
TPM3	0.03874702978789381	0.03874702978789381	0.9225059404242124	
TPM4	0.30642119855006356	0.03550917361869123	0.6580696278312452	
TPMT	0.22706842900290805	0.021315977062558843	0.7516155939345331	
TPP1	0.015608796163573545	0.015608796163573545	0.9687824076728528	
TPP2	0.6507384087099071	0.33511326942696806	0.014148321863124744	
TPPP	0.5097948262342737	0.014666869195407084	0.4755383045703192	
TPPP3	0.02708968512735465	0.011894218139828477	0.9610160967328168	
TPR	0.5415092131638769	0.43291724331690484	0.025573543519218155	
TPRA1	0.05973690654996934	0.22495647321002205	0.7153066202400086	
TPRG1	0.9772367287596887	0.011381635620155662	0.011381635620155662	
TPRG1L	0.010604801838772153	0.010604801838772153	0.9787903963224557	
TPRKB	0.02114867005756344	0.14992161012826694	0.8289297198141696	
TPRN	0.28228189906435613	0.16044141570497017	0.5572766852306738	
TPST1	0.9774821633318707	0.011258918334064658	0.011258918334064658	
TPST2	0.7418668938599785	0.021668815716472282	0.23646429042354927	
TPT1	0.029772006391743454	0.029772006391743454	0.940455987216513	
TPX2	0.47471929505411786	0.45285293461755416	0.07242777032832803	
TRA2A	0.7836576534492008	0.15548736201319457	0.06085498453760468	
TRA2B	0.4408031133929402	0.5140035284742052	0.045193358132854605	
TRABD	0.147096321960372	0.018526727237600047	0.8343769508020279	
TRABD2A	0.5556221206050831	0.43466745856575734	0.009710420829159676	
TRABD2B	0.9748028294552087	0.012598585272395666	0.012598585272395666	
TRAC	0.018928439281812755	0.018928439281812755	0.9621431214363745	
TRADD	0.016038108061981384	0.016038108061981384	0.9679237838760372	
TRAF1	0.4062839513886185	0.01988337226537952	0.5738326763460019	
TRAF2	0.3466613318774217	0.5550381666130485	0.0983005015095298	
TRAF3	0.7950135085549711	0.19184807462185122	0.013138416823177708	
TRAF3IP1	0.9635460469417337	0.01822697652913311	0.01822697652913311	
TRAF3IP2	0.5824849102210364	0.21299390343823313	0.20452118634073052	
TRAF3IP2-AS1	0.9783089633073999	0.010845518346300053	0.010845518346300053	
TRAF3IP3	0.29603770074795305	0.016870147388594055	0.6870921518634528	
TRAF4	0.01094986575942086	0.46824933112745	0.520800803113129	
TRAF5	0.9129700551137869	0.01849682483791969	0.0685331200482933	
TRAF6	0.9506819344858027	0.0246590327570986	0.0246590327570986	
TRAF7	0.018941754817193967	0.018941754817193967	0.9621164903656121	
TRAFD1	0.04202373900623353	0.04202373900623353	0.915952521987533	
TRAIP	0.5974826505386929	0.3911733818026395	0.01134396765866772	
TRAK1	0.6845555078376879	0.29873474055114246	0.016709751611169697	
TRAK2	0.9501484425362445	0.024925778731877728	0.024925778731877728	
TRAM1	0.03332609479138386	0.03332609479138386	0.9333478104172322	
TRAM2	0.6597094503723827	0.32806124373627166	0.012229305891345498	
TRAM2-AS1	0.966990160155734	0.016504919922132967	0.016504919922132967	
TRANK1	0.9648860945184681	0.017556952740765967	0.017556952740765967	
TRAP1	0.614968001606573	0.04060993016965078	0.3444220682237762	
TRAPPC1	0.008535555076596917	0.1293733821871146	0.8620910627362885	
TRAPPC10	0.9602767924965625	0.019861603751718717	0.019861603751718717	
TRAPPC11	0.9196797032845648	0.040160148357717564	0.040160148357717564	
TRAPPC12	0.9460379024217735	0.026981048789113223	0.026981048789113223	
TRAPPC13	0.9333272188824638	0.03333639055876803	0.03333639055876803	
TRAPPC2	0.5253938031448777	0.036309587934355285	0.4382966089207669	
TRAPPC2L	0.014386123661814448	0.014386123661814448	0.9712277526763711	
TRAPPC3	0.013972578986223262	0.4529099656722685	0.5331174553415082	
TRAPPC4	0.01684914678944922	0.01684914678944922	0.9663017064211016	
TRAPPC5	0.013394065463452917	0.013394065463452917	0.9732118690730941	
TRAPPC6A	0.013497566135635714	0.20823114572750584	0.7782712881368584	
TRAPPC6B	0.9318509068217512	0.03407454658912439	0.03407454658912439	
TRAPPC8	0.9458337230346268	0.02708313848268659	0.02708313848268659	
TRAPPC9	0.7766148948869327	0.21154833231162354	0.01183677280144372	
TRAT1	0.46961131308642573	0.02161375433244074	0.5087749325811335	
TRBC1	0.023960664589213962	0.023960664589213962	0.952078670821572	
TRBC2	0.020727996773544723	0.020727996773544723	0.9585440064529105	
TRDC	0.009995878292502765	0.009995878292502765	0.9800082434149946	
TRDMT1	0.9767143783328027	0.011642810833598615	0.011642810833598615	
TREM1	0.3209017514975865	0.014694769007861116	0.6644034794945524	
TREML2	0.1772988464528543	0.5652820815302405	0.25741907201690517	
TRERF1	0.9709172497597276	0.014541375120136184	0.014541375120136184	
TRG-AS1	0.9723966700617205	0.013801664969139723	0.013801664969139723	
TRGC1	0.049274119153101564	0.049274119153101564	0.9014517616937969	
TRGC2	0.012090021112173438	0.012090021112173438	0.9758199577756531	
TRHDE	0.9790189319751489	0.010490534012425525	0.010490534012425525	
TRIAP1	0.007710839915523776	0.24386532235647876	0.7484238377279976	
TRIB1	0.012208398737667138	0.012208398737667138	0.9755832025246657	
TRIB2	0.02538168883489832	0.02538168883489832	0.9492366223302033	
TRIB3	0.21413331174655348	0.06934636235799016	0.7165203258954564	
TRIL	0.20226322174506198	0.020722694019628965	0.777014084235309	
TRIM11	0.20772885819783782	0.6186389263895319	0.1736322154126303	
TRIM13	0.8911365948795393	0.05443170256023028	0.05443170256023028	
TRIM14	0.6488928408240153	0.026945073348544204	0.3241620858274405	
TRIM16	0.6185914508060663	0.01681750407169821	0.36459104512223545	
TRIM2	0.013962771847759015	0.013962771847759015	0.972074456304482	
TRIM21	0.012728770882865727	0.27592335877517105	0.7113478703419632	
TRIM22	0.020919862219223387	0.020919862219223387	0.9581602755615531	
TRIM23	0.9542597796929789	0.022870110153510537	0.022870110153510537	
TRIM24	0.7137082992210407	0.2741553986026681	0.01213630217629115	
TRIM25	0.477962298554991	0.033303213191042416	0.48873448825396654	
TRIM26	0.7027157800015637	0.09062007680786187	0.20666414319057436	
TRIM27	0.8913050219162526	0.06105184033401427	0.04764313774973311	
TRIM28	0.014075742510931877	0.3109763873938109	0.6749478700952573	
TRIM29	0.3904486035100586	0.3509999498853011	0.2585514466046404	
TRIM3	0.6642950005505782	0.0135021032294145	0.3222028962200073	
TRIM32	0.3543003078198922	0.05390394427892301	0.5917957479011849	
TRIM33	0.5667535644423785	0.4205730628851976	0.012673372672423949	
TRIM35	0.21783638053447374	0.019158349690538076	0.7630052697749882	
TRIM36	0.9639676343934123	0.018016182803293875	0.018016182803293875	
TRIM37	0.7305781389748712	0.2505675849162248	0.018854276108903903	
TRIM38	0.9262141686781116	0.021387914302808408	0.05239791701908001	
TRIM39	0.009433481048851966	0.23870290264037464	0.7518636163107733	
TRIM4	0.8726577609390823	0.06367111953045876	0.06367111953045876	
TRIM41	0.3105862889497952	0.22256868797754709	0.4668450230726578	
TRIM44	0.9572756901140468	0.021362154942976563	0.021362154942976563	
TRIM45	0.2948652123788667	0.5139471432069757	0.19118764441415767	
TRIM46	0.7636029273952156	0.023521137900381715	0.21287593470440266	
TRIM47	0.06360421245709034	0.00953547525428005	0.9268603122886296	
TRIM5	0.4475196219021261	0.498910620775562	0.05356975732231194	
TRIM52	0.2705777992202658	0.023450207298942583	0.7059719934807915	
TRIM55	0.5608964286031042	0.4318621615420816	0.0072414098548141395	
TRIM56	0.6144233167075376	0.029793927107327665	0.35578275618513483	
TRIM58	0.6319910542903899	0.3616312098616877	0.0063777358479224205	
TRIM59	0.2740791723624647	0.28800133404697253	0.43791949359056276	
TRIM60	0.23201547499012654	0.7604552649607571	0.0075292600491164065	
TRIM61	0.9409157513216071	0.02954212433919642	0.02954212433919642	
TRIM62	0.29502978418209963	0.5652502034669356	0.1397200123509647	
TRIM65	0.5190249570119722	0.01899652582495994	0.4619785171630678	
TRIM66	0.9320559456155885	0.05321980707782467	0.014724247306586903	
TRIM68	0.01789662190219468	0.3305239603183448	0.6515794177794605	
TRIM69	0.6895631693543488	0.012228960663362381	0.2982078699822888	
TRIM71	0.46857257299848065	0.5262173541877789	0.0052100728137403855	TRIM71
TRIM72	0.9715917121833705	0.01579148655762249	0.01261680125900705	
TRIM73	0.11753686226725028	0.018742019175674134	0.8637211185570756	
TRIM8	0.03644956661390221	0.025466607237966007	0.9380838261481318	
TRIM9	0.9718275825902671	0.014086208704866416	0.014086208704866416	
TRIML2	0.10079817571810071	0.8903861201222728	0.008815704159626464	
TRIO	0.7576138676899699	0.2328776679159848	0.009508464394045277	
TRIOBP	0.6030761704755881	0.03812178067790167	0.35880204884651	
TRIP10	0.36798201406639275	0.016427748787630134	0.615590237145977	
TRIP11	0.6900487968046386	0.29609109406499806	0.013860109130363387	
TRIP12	0.901582540730981	0.049208729634509486	0.049208729634509486	
TRIP13	0.5812861943847222	0.33459535991805245	0.08411844569722546	
TRIP4	0.7396286244747647	0.23351458903225827	0.026856786492976993	
TRIP6	0.011067228473457532	0.011067228473457532	0.9778655430530849	
TRIQK	0.9669588332336414	0.0165205833831793	0.0165205833831793	
TRIR	0.011647720846134604	0.29184347771158026	0.6965088014422851	
TRIT1	0.6373537893165637	0.34885234679699584	0.013793863886440433	
TRMO	0.18773175850640247	0.027313758129859048	0.7849544833637385	
TRMT1	0.15521060482953797	0.021438985902608135	0.823350409267854	
TRMT10A	0.41630236083226485	0.5635594537646962	0.02013818540303893	
TRMT10B	0.9578403493752435	0.02427885930426124	0.01788079132049511	
TRMT10C	0.013210274436136876	0.32701489034588843	0.6597748352179746	
TRMT11	0.968595057739322	0.015702471130339003	0.015702471130339003	
TRMT112	0.009595467582149107	0.021262306620791115	0.9691422257970597	
TRMT12	0.05365100336802515	0.05365100336802515	0.8926979932639497	
TRMT13	0.9473126287232283	0.026343685638385846	0.026343685638385846	
TRMT1L	0.9404855234435299	0.02975723827823503	0.02975723827823503	
TRMT2A	0.054019541040351705	0.018391689399409845	0.9275887695602384	
TRMT2B	0.8180263395286902	0.13756143289709716	0.04441222757421251	
TRMT44	0.9619941646795461	0.01900291766022693	0.01900291766022693	
TRMT5	0.6035471657404515	0.36874359487566066	0.02770923938388775	
TRMT6	0.026206891108827242	0.43466698175778185	0.5391261271333909	
TRMT61A	0.013935922642785379	0.013935922642785379	0.9721281547144293	
TRMT61B	0.8509430943798381	0.1211128840918935	0.02794402152826836	
TRMT9B	0.9715777941864819	0.014211102906759034	0.014211102906759034	
TRMU	0.862538718027805	0.1240018331266836	0.013459448845511365	
TRNAU1AP	0.5996054848369787	0.38490105054532064	0.015493464617700632	
TRNP1	0.2669820278317113	0.017644597364349507	0.7153733748039393	
TRNT1	0.6623996417388381	0.32030730077612146	0.017293057485040408	
TRO	0.8490732745939341	0.012747122669361339	0.1381796027367045	
TROAP	0.338077434652344	0.4398512998926348	0.2220712654550212	
TRPC1	0.9734274349559274	0.013286282522036251	0.013286282522036251	
TRPC4	0.971140908798581	0.0144295456007095	0.0144295456007095	
TRPC4AP	0.4078282210887205	0.533719801861812	0.0584519770494676	
TRPC6	0.978183112036681	0.010908443981659516	0.010908443981659516	
TRPM2	0.968505066578391	0.015747466710804497	0.015747466710804497	
TRPM3	0.9805460375854718	0.009726981207264115	0.009726981207264115	
TRPM4	0.7987838103450646	0.011856410938070303	0.1893597787168651	
TRPM6	0.97024153872164	0.014879230639179975	0.014879230639179975	
TRPM7	0.7242330004400829	0.26029693790693453	0.015470061652982637	
TRPS1	0.9773250524126117	0.011337473793694148	0.011337473793694148	
TRPT1	0.01000950860857299	0.2866675609312615	0.7033229304601655	
TRPV1	0.6193356615867253	0.10866908517816709	0.2719952532351076	
TRPV2	0.027539991335030118	0.027539991335030118	0.9449200173299397	
TRPV3	0.8391188893895958	0.014886182494225015	0.14599492811617926	
TRPV4	0.5469193399902422	0.44293121433472094	0.01014944567503674	
TRPV6	0.028760752727101088	0.48561962363644945	0.48561962363644945	
TRRAP	0.965655619209383	0.017172190395308456	0.017172190395308456	
TRUB1	0.8500689812660743	0.024280008673160592	0.12565101006076496	
TRUB2	0.48315000827886573	0.21540287966637395	0.30144711205476027	
TSACC	0.871444152773737	0.09686226653825382	0.03169358068800914	
TSC1	0.8220994037578168	0.16238976364064978	0.015510832601533324	
TSC2	0.8570629457679749	0.02424492011646682	0.11869213411555825	
TSC22D1	0.21422999486645616	0.7172765050600041	0.06849350007353973	
